País de origen	Nationality	País de nacimiento	Five-year age group	Sex	Period	Total
Moldova	Spanish 	País de origen	Total	Females	2014	""
Moldova	Spanish 	País de origen	Total	Females	2013	""
Moldova	Spanish 	País de origen	Total	Females	2012	""
Moldova	Spanish 	País de origen	Total	Females	2011	""
Moldova	Spanish 	País de origen	Total	Females	2010	""
Moldova	Spanish 	País de origen	Total	Females	2009	1
Moldova	Spanish 	País de origen	Total	Females	2008	""
Moldova	Spanish 	Otros	Total	Males	2019	0
Moldova	Spanish 	Otros	Total	Males	2018	1
Moldova	Spanish 	Otros	Total	Males	2017	0
Moldova	Spanish 	Otros	Total	Males	2016	0
Moldova	Spanish 	Otros	Total	Males	2015	0
Moldova	Spanish 	Otros	Total	Males	2014	0
Moldova	Spanish 	Otros	Total	Males	2013	0
Moldova	Spanish 	Otros	Total	Males	2012	""
Moldova	Spanish 	Otros	Total	Males	2011	""
Moldova	Spanish 	Otros	Total	Males	2010	""
Moldova	Spanish 	Otros	Total	Males	2009	1
Moldova	Spanish 	Otros	Total	Males	2008	""
Moldova	Spanish 	Otros	Total	Females	2019	0
Moldova	Spanish 	Otros	Total	Females	2018	1
Moldova	Spanish 	Otros	Total	Females	2017	0
Moldova	Spanish 	Otros	Total	Females	2016	0
Moldova	Spanish 	Otros	Total	Females	2015	0
Moldova	Spanish 	Otros	Total	Females	2014	""
Moldova	Spanish 	Otros	Total	Females	2013	""
Moldova	Spanish 	Otros	Total	Females	2012	""
Moldova	Spanish 	Otros	Total	Females	2011	1
Moldova	Spanish 	Otros	Total	Females	2010	""
Moldova	Spanish 	Otros	Total	Females	2009	""
Moldova	Spanish 	Otros	Total	Females	2008	""
Moldova	Extranjera	Spain	Total	Males	2019	7
Moldova	Extranjera	Spain	Total	Males	2018	2
Moldova	Extranjera	Spain	Total	Males	2017	2
Moldova	Extranjera	Spain	Total	Males	2016	10
Moldova	Extranjera	Spain	Total	Males	2015	12
Moldova	Extranjera	Spain	Total	Males	2014	6
Moldova	Extranjera	Spain	Total	Males	2013	5
Moldova	Extranjera	Spain	Total	Males	2012	7
Moldova	Extranjera	Spain	Total	Males	2011	8
Moldova	Extranjera	Spain	Total	Males	2010	4
Moldova	Extranjera	Spain	Total	Males	2009	7
Moldova	Extranjera	Spain	Total	Males	2008	5
Moldova	Extranjera	Spain	Total	Females	2019	3
Moldova	Extranjera	Spain	Total	Females	2018	2
Moldova	Extranjera	Spain	Total	Females	2017	7
Moldova	Extranjera	Spain	Total	Females	2016	11
Moldova	Extranjera	Spain	Total	Females	2015	9
Moldova	Extranjera	Spain	Total	Females	2014	14
Moldova	Extranjera	Spain	Total	Females	2013	7
Moldova	Extranjera	Spain	Total	Females	2012	5
Moldova	Extranjera	Spain	Total	Females	2011	0
Moldova	Extranjera	Spain	Total	Females	2010	4
Moldova	Extranjera	Spain	Total	Females	2009	3
Moldova	Extranjera	Spain	Total	Females	2008	4
Moldova	Extranjera	País de origen	Total	Males	2019	663
Moldova	Extranjera	País de origen	Total	Males	2018	587
Moldova	Extranjera	País de origen	Total	Males	2017	486
Moldova	Extranjera	País de origen	Total	Males	2016	399
Moldova	Extranjera	País de origen	Total	Males	2015	361
Moldova	Extranjera	País de origen	Total	Males	2014	281
Moldova	Extranjera	País de origen	Total	Males	2013	164
Moldova	Extranjera	País de origen	Total	Males	2012	218
Moldova	Extranjera	País de origen	Total	Males	2011	313
Moldova	Extranjera	País de origen	Total	Males	2010	325
Moldova	Extranjera	País de origen	Total	Males	2009	528
Moldova	Extranjera	País de origen	Total	Males	2008	984
Moldova	Extranjera	País de origen	Total	Females	2019	720
Moldova	Extranjera	País de origen	Total	Females	2018	750
Moldova	Extranjera	País de origen	Total	Females	2017	636
Moldova	Extranjera	País de origen	Total	Females	2016	560
Moldova	Extranjera	País de origen	Total	Females	2015	520
Moldova	Extranjera	País de origen	Total	Females	2014	417
Moldova	Extranjera	País de origen	Total	Females	2013	250
Moldova	Extranjera	País de origen	Total	Females	2012	344
Moldova	Extranjera	País de origen	Total	Females	2011	418
Moldova	Extranjera	País de origen	Total	Females	2010	483
Moldova	Extranjera	País de origen	Total	Females	2009	682
Moldova	Extranjera	País de origen	Total	Females	2008	1,137
Moldova	Extranjera	Otros	Total	Males	2019	73
Moldova	Extranjera	Otros	Total	Males	2018	69
Moldova	Extranjera	Otros	Total	Males	2017	44
Moldova	Extranjera	Otros	Total	Males	2016	49
Moldova	Extranjera	Otros	Total	Males	2015	56
Moldova	Extranjera	Otros	Total	Males	2014	47
Moldova	Extranjera	Otros	Total	Males	2013	26
Moldova	Extranjera	Otros	Total	Males	2012	36
Moldova	Extranjera	Otros	Total	Males	2011	22
Moldova	Extranjera	Otros	Total	Males	2010	18
Moldova	Extranjera	Otros	Total	Males	2009	24
Moldova	Extranjera	Otros	Total	Males	2008	31
Moldova	Extranjera	Otros	Total	Females	2019	67
Moldova	Extranjera	Otros	Total	Females	2018	66
Moldova	Extranjera	Otros	Total	Females	2017	64
Moldova	Extranjera	Otros	Total	Females	2016	66
Moldova	Extranjera	Otros	Total	Females	2015	61
Moldova	Extranjera	Otros	Total	Females	2014	48
Moldova	Extranjera	Otros	Total	Females	2013	40
Moldova	Extranjera	Otros	Total	Females	2012	37
Moldova	Extranjera	Otros	Total	Females	2011	28
Moldova	Extranjera	Otros	Total	Females	2010	17
Moldova	Extranjera	Otros	Total	Females	2009	21
Moldova	Extranjera	Otros	Total	Females	2008	32
Russia	Spanish 	Spain	Total	Males	2019	49
Russia	Spanish 	Spain	Total	Males	2018	56
Russia	Spanish 	Spain	Total	Males	2017	48
Russia	Spanish 	Spain	Total	Males	2016	50
Russia	Spanish 	Spain	Total	Males	2015	55
Russia	Spanish 	Spain	Total	Males	2014	56
Russia	Spanish 	Spain	Total	Males	2013	45
Russia	Spanish 	Spain	Total	Males	2012	61
Russia	Spanish 	Spain	Total	Males	2011	64
Russia	Spanish 	Spain	Total	Males	2010	92
Russia	Spanish 	Spain	Total	Males	2009	96
Russia	Spanish 	Spain	Total	Males	2008	82
Russia	Spanish 	Spain	Total	Females	2019	29
Russia	Spanish 	Spain	Total	Females	2018	19
Russia	Spanish 	Spain	Total	Females	2017	31
Russia	Spanish 	Spain	Total	Females	2016	27
Russia	Spanish 	Spain	Total	Females	2015	23
Russia	Spanish 	Spain	Total	Females	2014	24
Russia	Spanish 	Spain	Total	Females	2013	31
Russia	Spanish 	Spain	Total	Females	2012	35
Russia	Spanish 	Spain	Total	Females	2011	49
Russia	Spanish 	Spain	Total	Females	2010	53
Russia	Spanish 	Spain	Total	Females	2009	47
Russia	Spanish 	Spain	Total	Females	2008	58
Russia	Spanish 	País de origen	Total	Males	2019	25
Russia	Spanish 	País de origen	Total	Males	2018	35
Russia	Spanish 	País de origen	Total	Males	2017	39
Russia	Spanish 	País de origen	Total	Males	2016	49
Russia	Spanish 	País de origen	Total	Males	2015	52
Russia	Spanish 	País de origen	Total	Males	2014	42
Russia	Spanish 	País de origen	Total	Males	2013	93
Russia	Spanish 	País de origen	Total	Males	2012	98
Russia	Spanish 	País de origen	Total	Males	2011	123
Russia	Spanish 	País de origen	Total	Males	2010	141
Russia	Spanish 	País de origen	Total	Males	2009	172
Russia	Spanish 	País de origen	Total	Males	2008	149
Russia	Spanish 	País de origen	Total	Females	2019	24
Russia	Spanish 	País de origen	Total	Females	2018	30
Russia	Spanish 	País de origen	Total	Females	2017	31
Russia	Spanish 	País de origen	Total	Females	2016	34
Russia	Spanish 	País de origen	Total	Females	2015	32
Russia	Spanish 	País de origen	Total	Females	2014	34
Russia	Spanish 	País de origen	Total	Females	2013	52
Russia	Spanish 	País de origen	Total	Females	2012	65
Russia	Spanish 	País de origen	Total	Females	2011	74
Russia	Spanish 	País de origen	Total	Females	2010	84
Russia	Spanish 	País de origen	Total	Females	2009	75
Russia	Spanish 	País de origen	Total	Females	2008	126
Russia	Spanish 	Otros	Total	Males	2019	5
Russia	Spanish 	Otros	Total	Males	2018	8
Russia	Spanish 	Otros	Total	Males	2017	4
Russia	Spanish 	Otros	Total	Males	2016	11
Russia	Spanish 	Otros	Total	Males	2015	10
Russia	Spanish 	Otros	Total	Males	2014	5
Russia	Spanish 	Otros	Total	Males	2013	7
Russia	Spanish 	Otros	Total	Males	2012	6
Russia	Spanish 	Otros	Total	Males	2011	1
Russia	Spanish 	Otros	Total	Males	2010	3
Russia	Spanish 	Otros	Total	Males	2009	2
Russia	Spanish 	Otros	Total	Males	2008	1
Russia	Spanish 	Otros	Total	Females	2019	4
Russia	Spanish 	Otros	Total	Females	2018	2
Russia	Spanish 	Otros	Total	Females	2017	6
Russia	Spanish 	Otros	Total	Females	2016	9
Russia	Spanish 	Otros	Total	Females	2015	4
Russia	Spanish 	Otros	Total	Females	2014	5
Russia	Spanish 	Otros	Total	Females	2013	6
Russia	Spanish 	Otros	Total	Females	2012	5
Russia	Spanish 	Otros	Total	Females	2011	1
Russia	Spanish 	Otros	Total	Females	2010	7
Russia	Spanish 	Otros	Total	Females	2009	3
Russia	Spanish 	Otros	Total	Females	2008	5
Russia	Extranjera	Spain	Total	Males	2019	25
Russia	Extranjera	Spain	Total	Males	2018	13
Russia	Extranjera	Spain	Total	Males	2017	26
Russia	Extranjera	Spain	Total	Males	2016	27
Russia	Extranjera	Spain	Total	Males	2015	40
Russia	Extranjera	Spain	Total	Males	2014	36
Russia	Extranjera	Spain	Total	Males	2013	65
Russia	Extranjera	Spain	Total	Males	2012	49
Russia	Extranjera	Spain	Total	Males	2011	55
Russia	Extranjera	Spain	Total	Males	2010	82
Russia	Extranjera	Spain	Total	Males	2009	94
Russia	Extranjera	Spain	Total	Males	2008	103
Russia	Extranjera	Spain	Total	Females	2019	8
Russia	Extranjera	Spain	Total	Females	2018	17
Russia	Extranjera	Spain	Total	Females	2017	20
Russia	Extranjera	Spain	Total	Females	2016	27
Russia	Extranjera	Spain	Total	Females	2015	22
Russia	Extranjera	Spain	Total	Females	2014	37
Russia	Extranjera	Spain	Total	Females	2013	50
Russia	Extranjera	Spain	Total	Females	2012	41
Russia	Extranjera	Spain	Total	Females	2011	43
Russia	Extranjera	Spain	Total	Females	2010	65
Russia	Extranjera	Spain	Total	Females	2009	59
Russia	Extranjera	Spain	Total	Females	2008	67
Russia	Extranjera	País de origen	Total	Males	2019	3,517
Russia	Extranjera	País de origen	Total	Males	2018	3,097
Russia	Extranjera	País de origen	Total	Males	2017	2,554
Russia	Extranjera	País de origen	Total	Males	2016	2,184
Russia	Extranjera	País de origen	Total	Males	2015	2,555
Russia	Extranjera	País de origen	Total	Males	2014	3,105
Russia	Extranjera	País de origen	Total	Males	2013	3,287
Russia	Extranjera	País de origen	Total	Males	2012	2,860
Russia	Extranjera	País de origen	Total	Males	2011	2,830
Russia	Extranjera	País de origen	Total	Males	2010	2,078
Russia	Extranjera	País de origen	Total	Males	2009	1,710
Russia	Extranjera	País de origen	Total	Males	2008	1,791
Russia	Extranjera	País de origen	Total	Females	2019	4,972
Russia	Extranjera	País de origen	Total	Females	2018	4,444
Russia	Extranjera	País de origen	Total	Females	2017	3,976
Russia	Extranjera	País de origen	Total	Females	2016	3,573
Russia	Extranjera	País de origen	Total	Females	2015	3,993
Russia	Extranjera	País de origen	Total	Females	2014	4,578
Russia	Extranjera	País de origen	Total	Females	2013	4,680
Russia	Extranjera	País de origen	Total	Females	2012	4,397
Russia	Extranjera	País de origen	Total	Females	2011	4,427
Russia	Extranjera	País de origen	Total	Females	2010	3,703
Russia	Extranjera	País de origen	Total	Females	2009	3,260
Russia	Extranjera	País de origen	Total	Females	2008	3,587
Russia	Extranjera	Otros	Total	Males	2019	187
Russia	Extranjera	Otros	Total	Males	2018	185
Russia	Extranjera	Otros	Total	Males	2017	132
Russia	Extranjera	Otros	Total	Males	2016	147
Russia	Extranjera	Otros	Total	Males	2015	151
Russia	Extranjera	Otros	Total	Males	2014	164
Russia	Extranjera	Otros	Total	Males	2013	131
Russia	Extranjera	Otros	Total	Males	2012	94
Russia	Extranjera	Otros	Total	Males	2011	112
Russia	Extranjera	Otros	Total	Males	2010	80
Russia	Extranjera	Otros	Total	Males	2009	71
Russia	Extranjera	Otros	Total	Males	2008	71
Russia	Extranjera	Otros	Total	Females	2019	187
Russia	Extranjera	Otros	Total	Females	2018	185
Russia	Extranjera	Otros	Total	Females	2017	184
Russia	Extranjera	Otros	Total	Females	2016	211
Russia	Extranjera	Otros	Total	Females	2015	177
Russia	Extranjera	Otros	Total	Females	2014	199
Russia	Extranjera	Otros	Total	Females	2013	170
Russia	Extranjera	Otros	Total	Females	2012	110
Russia	Extranjera	Otros	Total	Females	2011	109
Russia	Extranjera	Otros	Total	Females	2010	102
Russia	Extranjera	Otros	Total	Females	2009	61
Russia	Extranjera	Otros	Total	Females	2008	80
Algeria	Spanish 	Spain	Total	Males	2019	91
Algeria	Spanish 	Spain	Total	Males	2018	85
Algeria	Spanish 	Spain	Total	Males	2017	85
Algeria	Spanish 	Spain	Total	Males	2016	52
Algeria	Spanish 	Spain	Total	Males	2015	50
Algeria	Spanish 	Spain	Total	Males	2014	62
Algeria	Spanish 	Spain	Total	Males	2013	36
Algeria	Spanish 	Spain	Total	Males	2012	52
Algeria	Spanish 	Spain	Total	Males	2011	39
Algeria	Spanish 	Spain	Total	Males	2010	18
Algeria	Spanish 	Spain	Total	Males	2009	10
Algeria	Spanish 	Spain	Total	Males	2008	6
Algeria	Spanish 	Spain	Total	Females	2019	26
Algeria	Spanish 	Spain	Total	Females	2018	24
Algeria	Spanish 	Spain	Total	Females	2017	13
Algeria	Spanish 	Spain	Total	Females	2016	24
Algeria	Spanish 	Spain	Total	Females	2015	33
Algeria	Spanish 	Spain	Total	Females	2014	12
Algeria	Spanish 	Spain	Total	Females	2013	14
Algeria	Spanish 	Spain	Total	Females	2012	6
Algeria	Spanish 	Spain	Total	Females	2011	16
Algeria	Spanish 	Spain	Total	Females	2010	9
Algeria	Spanish 	Spain	Total	Females	2009	4
Algeria	Spanish 	Spain	Total	Females	2008	5
Algeria	Spanish 	País de origen	Total	Males	2019	52
Algeria	Spanish 	País de origen	Total	Males	2018	49
Algeria	Spanish 	País de origen	Total	Males	2017	31
Algeria	Spanish 	País de origen	Total	Males	2016	35
Algeria	Spanish 	País de origen	Total	Males	2015	16
Algeria	Spanish 	País de origen	Total	Males	2014	11
Algeria	Spanish 	País de origen	Total	Males	2013	16
Algeria	Spanish 	País de origen	Total	Males	2012	14
Algeria	Spanish 	País de origen	Total	Males	2011	8
Algeria	Spanish 	País de origen	Total	Males	2010	9
Algeria	Spanish 	País de origen	Total	Males	2009	8
Algeria	Spanish 	País de origen	Total	Males	2008	6
Algeria	Spanish 	País de origen	Total	Females	2019	36
Algeria	Spanish 	País de origen	Total	Females	2018	38
Algeria	Spanish 	País de origen	Total	Females	2017	21
Algeria	Spanish 	País de origen	Total	Females	2016	29
Algeria	Spanish 	País de origen	Total	Females	2015	17
Algeria	Spanish 	País de origen	Total	Females	2014	13
Algeria	Spanish 	País de origen	Total	Females	2013	18
Algeria	Spanish 	País de origen	Total	Females	2012	15
Algeria	Spanish 	País de origen	Total	Females	2011	7
Algeria	Spanish 	País de origen	Total	Females	2010	5
Algeria	Spanish 	País de origen	Total	Females	2009	1
Algeria	Spanish 	País de origen	Total	Females	2008	5
Algeria	Spanish 	Otros	Total	Males	2019	6
Algeria	Spanish 	Otros	Total	Males	2018	12
Algeria	Spanish 	Otros	Total	Males	2017	10
Algeria	Spanish 	Otros	Total	Males	2016	5
Algeria	Spanish 	Otros	Total	Males	2015	7
Algeria	Spanish 	Otros	Total	Males	2014	6
Algeria	Spanish 	Otros	Total	Males	2013	10
Algeria	Spanish 	Otros	Total	Males	2012	4
Algeria	Spanish 	Otros	Total	Males	2011	4
Algeria	Spanish 	Otros	Total	Males	2010	1
Algeria	Spanish 	Otros	Total	Males	2009	4
Algeria	Spanish 	Otros	Total	Males	2008	4
Algeria	Spanish 	Otros	Total	Females	2019	3
Algeria	Spanish 	Otros	Total	Females	2018	4
Algeria	Spanish 	Otros	Total	Females	2017	2
Algeria	Spanish 	Otros	Total	Females	2016	7
Algeria	Spanish 	Otros	Total	Females	2015	4
Algeria	Spanish 	Otros	Total	Females	2014	3
Algeria	Spanish 	Otros	Total	Females	2013	2
Algeria	Spanish 	Otros	Total	Females	2012	1
Algeria	Spanish 	Otros	Total	Females	2011	1
Algeria	Spanish 	Otros	Total	Females	2010	""
Algeria	Spanish 	Otros	Total	Females	2009	1
Algeria	Spanish 	Otros	Total	Females	2008	2
Algeria	Extranjera	Spain	Total	Males	2019	91
Algeria	Extranjera	Spain	Total	Males	2018	137
Algeria	Extranjera	Spain	Total	Males	2017	90
Algeria	Extranjera	Spain	Total	Males	2016	100
Algeria	Extranjera	Spain	Total	Males	2015	79
Algeria	Extranjera	Spain	Total	Males	2014	77
Algeria	Extranjera	Spain	Total	Males	2013	72
Algeria	Extranjera	Spain	Total	Males	2012	72
Algeria	Extranjera	Spain	Total	Males	2011	43
Algeria	Extranjera	Spain	Total	Males	2010	45
Algeria	Extranjera	Spain	Total	Males	2009	70
Algeria	Extranjera	Spain	Total	Males	2008	56
Algeria	Extranjera	Spain	Total	Females	2019	96
Algeria	Extranjera	Spain	Total	Females	2018	87
Algeria	Extranjera	Spain	Total	Females	2017	67
Algeria	Extranjera	Spain	Total	Females	2016	92
Algeria	Extranjera	Spain	Total	Females	2015	80
Algeria	Extranjera	Spain	Total	Females	2014	66
Algeria	Extranjera	Spain	Total	Females	2013	85
Algeria	Extranjera	Spain	Total	Females	2012	51
Algeria	Extranjera	Spain	Total	Females	2011	41
Algeria	Extranjera	Spain	Total	Females	2010	32
Algeria	Extranjera	Spain	Total	Females	2009	47
Algeria	Extranjera	Spain	Total	Females	2008	45
Algeria	Extranjera	País de origen	Total	Males	2019	4,628
Algeria	Extranjera	País de origen	Total	Males	2018	3,761
Algeria	Extranjera	País de origen	Total	Males	2017	2,648
Algeria	Extranjera	País de origen	Total	Males	2016	2,227
Algeria	Extranjera	País de origen	Total	Males	2015	2,169
Algeria	Extranjera	País de origen	Total	Males	2014	2,432
Algeria	Extranjera	País de origen	Total	Males	2013	2,509
Algeria	Extranjera	País de origen	Total	Males	2012	2,460
Algeria	Extranjera	País de origen	Total	Males	2011	2,371
Algeria	Extranjera	País de origen	Total	Males	2010	2,333
Algeria	Extranjera	País de origen	Total	Males	2009	2,422
Algeria	Extranjera	País de origen	Total	Males	2008	3,382
Algeria	Extranjera	País de origen	Total	Females	2019	2,402
Algeria	Extranjera	País de origen	Total	Females	2018	2,322
Algeria	Extranjera	País de origen	Total	Females	2017	1,838
Algeria	Extranjera	País de origen	Total	Females	2016	1,690
Algeria	Extranjera	País de origen	Total	Females	2015	1,557
Algeria	Extranjera	País de origen	Total	Females	2014	1,671
Algeria	Extranjera	País de origen	Total	Females	2013	1,861
Algeria	Extranjera	País de origen	Total	Females	2012	1,784
Algeria	Extranjera	País de origen	Total	Females	2011	1,645
Algeria	Extranjera	País de origen	Total	Females	2010	1,235
Algeria	Extranjera	País de origen	Total	Females	2009	1,658
Algeria	Extranjera	País de origen	Total	Females	2008	1,871
Algeria	Extranjera	Otros	Total	Males	2019	89
Algeria	Extranjera	Otros	Total	Males	2018	113
Algeria	Extranjera	Otros	Total	Males	2017	58
Algeria	Extranjera	Otros	Total	Males	2016	141
Algeria	Extranjera	Otros	Total	Males	2015	83
Algeria	Extranjera	Otros	Total	Males	2014	81
Algeria	Extranjera	Otros	Total	Males	2013	72
Algeria	Extranjera	Otros	Total	Males	2012	60
Algeria	Extranjera	Otros	Total	Males	2011	37
Algeria	Extranjera	Otros	Total	Males	2010	34
Algeria	Extranjera	Otros	Total	Males	2009	42
Algeria	Extranjera	Otros	Total	Males	2008	34
Algeria	Extranjera	Otros	Total	Females	2019	52
Algeria	Extranjera	Otros	Total	Females	2018	55
Algeria	Extranjera	Otros	Total	Females	2017	36
Algeria	Extranjera	Otros	Total	Females	2016	111
Algeria	Extranjera	Otros	Total	Females	2015	73
Algeria	Extranjera	Otros	Total	Females	2014	54
Algeria	Extranjera	Otros	Total	Females	2013	43
Algeria	Extranjera	Otros	Total	Females	2012	52
Algeria	Extranjera	Otros	Total	Females	2011	27
Algeria	Extranjera	Otros	Total	Females	2010	27
Algeria	Extranjera	Otros	Total	Females	2009	25
Algeria	Extranjera	Otros	Total	Females	2008	19
The Gambia	Spanish 	Spain	Total	Males	2019	4
The Gambia	Spanish 	Spain	Total	Males	2018	15
The Gambia	Spanish 	Spain	Total	Males	2017	9
The Gambia	Spanish 	Spain	Total	Males	2016	16
The Gambia	Spanish 	Spain	Total	Males	2015	12
The Gambia	Spanish 	Spain	Total	Males	2014	17
